,volt,h2,lpg,ch4,co,alcohol,smoke,propane
103,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
104,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
105,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
106,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
107,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
108,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
109,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
110,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
111,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
112,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
113,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
114,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
115,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
116,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
117,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
118,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
119,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
120,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
121,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
122,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
123,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
124,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
125,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
126,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
127,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
128,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
129,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
130,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
131,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
132,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
133,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
134,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
135,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
136,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
137,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
138,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
139,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
140,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
141,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
142,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
143,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
144,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
145,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
146,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
147,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
148,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
149,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
150,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
151,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
152,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
153,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
154,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
155,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
156,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
157,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
158,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
159,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
160,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
161,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
162,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
163,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
164,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
165,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
166,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
167,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
168,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
169,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
170,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
171,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
172,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
173,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
174,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
175,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
176,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
177,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
178,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
179,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
180,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
181,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
182,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
183,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
184,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
185,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
186,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
187,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
188,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
189,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
190,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
191,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
192,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
193,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
194,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
195,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
196,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
197,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
198,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
199,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
200,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
201,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
202,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
203,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
204,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
205,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
206,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
207,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
208,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
209,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
210,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
211,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
212,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
213,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
214,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
215,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
216,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
217,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
218,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
219,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
220,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
221,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
222,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
223,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
224,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
225,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
226,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
227,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
228,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
229,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
230,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
231,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
232,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
233,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
234,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
235,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
236,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
237,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
238,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
239,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
240,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
241,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
242,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
243,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
244,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
245,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
246,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
247,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
248,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
249,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
250,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
251,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
252,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
253,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
254,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
255,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
256,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
257,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
258,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
259,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
260,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
261,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
262,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
263,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
264,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
265,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
266,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
267,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
268,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
269,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
270,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
271,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
272,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
273,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
274,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
275,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
276,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
277,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
278,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
279,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
280,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
281,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
282,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
283,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
284,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
285,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
286,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
287,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
288,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
289,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
290,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
291,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
292,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
293,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
294,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
295,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
296,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
297,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
298,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
299,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
300,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
301,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
302,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
303,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
304,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
305,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
306,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
307,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
308,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
309,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
310,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
311,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
312,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
313,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
314,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
315,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
316,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
317,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
318,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
319,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
320,0.19,7.895,4.234,6.727,26.907,7.658,14.239,5.646
321,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
322,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
323,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
324,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
325,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
326,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
327,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
328,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
329,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
330,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
331,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
332,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
333,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
334,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
335,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
336,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
337,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
338,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
339,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
340,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
341,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
342,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
343,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
344,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
345,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
346,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
347,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
348,0.18,6.999,3.746,5.677,22.276,6.566,12.307,5.022
349,0.17,6.164,3.292,4.747,18.252,5.582,10.552,4.438
