,volt,h2,lpg,ch4,co,alcohol,smoke,propane
109,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
110,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
111,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
112,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
113,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
114,0.24,7.985,4.283,6.835,27.389,7.769,14.436,5.708
115,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
116,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
117,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
118,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
119,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
120,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
121,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
122,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
123,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
124,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
125,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
126,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
127,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
128,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
129,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
130,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
131,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
132,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
133,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
134,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
135,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
136,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
137,0.24,7.985,4.283,6.835,27.389,7.769,14.436,5.708
138,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
139,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
140,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
141,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
142,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
143,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
144,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
145,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
146,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
147,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
148,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
149,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
150,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
151,0.24,7.985,4.283,6.835,27.389,7.769,14.436,5.708
152,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
153,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
154,0.24,7.985,4.283,6.835,27.389,7.769,14.436,5.708
155,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
156,0.21,5.915,3.157,4.48,17.112,5.296,10.04,4.264
157,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
158,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
159,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
160,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
161,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
162,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
163,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
164,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
165,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
166,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
167,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
168,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
169,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
170,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
171,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
172,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
173,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
174,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
175,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
176,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
177,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
178,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
179,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
180,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
181,0.21,5.915,3.157,4.48,17.112,5.296,10.04,4.264
182,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
183,0.22,6.566,3.51,5.188,20.152,6.051,11.391,4.719
184,0.23,7.255,3.885,5.972,23.568,6.874,12.855,5.2
185,0.24,7.985,4.283,6.835,27.389,7.769,14.436,5.708
186,0.24,7.985,4.283,6.835,27.389,7.769,14.436,5.708
187,0.25,8.755,4.703,7.782,31.643,8.739,16.138,6.243
188,0.25,8.755,4.703,7.782,31.643,8.739,16.138,6.243
189,0.27,10.421,5.614,9.945,41.58,10.917,19.927,7.394
190,0.26,9.567,5.147,8.817,36.363,9.787,17.967,6.805
191,0.27,10.421,5.614,9.945,41.58,10.917,19.927,7.394
192,0.29,12.259,6.622,12.501,53.638,13.434,24.256,8.659
193,0.34,17.646,9.59,20.88,94.94,21.39,37.695,12.337
194,0.38,22.82,12.455,29.992,142.081,29.706,51.461,15.841
195,0.4,25.714,14.062,35.483,171.322,34.599,59.461,17.789
196,0.42,28.82,15.79,41.665,204.86,40.023,68.263,19.875
197,0.41,27.24,14.911,38.484,187.528,37.242,63.759,18.815
198,0.41,27.24,14.911,38.484,187.528,37.242,63.759,18.815
199,0.41,27.24,14.911,38.484,187.528,37.242,63.759,18.815
200,0.43,30.455,16.702,45.032,223.372,42.946,72.978,20.97
201,0.47,37.561,20.671,60.506,310.327,56.137,94.068,25.712
202,0.48,39.483,21.747,64.912,335.587,59.832,99.927,26.99
203,0.46,35.698,19.629,56.322,286.535,52.605,88.45,24.471
204,0.48,39.483,21.747,64.912,335.587,59.832,99.927,26.99
205,0.48,39.483,21.747,64.912,335.587,59.832,99.927,26.99
206,0.46,35.698,19.629,56.322,286.535,52.605,88.45,24.471
207,0.46,35.698,19.629,56.322,286.535,52.605,88.45,24.471
208,0.46,35.698,19.629,56.322,286.535,52.605,88.45,24.471
209,0.46,35.698,19.629,56.322,286.535,52.605,88.45,24.471
210,0.47,37.561,20.671,60.506,310.327,56.137,94.068,25.712
211,0.45,33.893,18.62,52.353,264.152,49.232,83.066,23.268
212,0.45,33.893,18.62,52.353,264.152,49.232,83.066,23.268
213,0.44,32.145,17.645,48.592,243.117,46.014,77.91,22.101
214,0.45,33.893,18.62,52.353,264.152,49.232,83.066,23.268
215,0.46,35.698,19.629,56.322,286.535,52.605,88.45,24.471
216,0.45,33.893,18.62,52.353,264.152,49.232,83.066,23.268
217,0.44,32.145,17.645,48.592,243.117,46.014,77.91,22.101
218,0.44,32.145,17.645,48.592,243.117,46.014,77.91,22.101
219,0.45,33.893,18.62,52.353,264.152,49.232,83.066,23.268
220,0.44,32.145,17.645,48.592,243.117,46.014,77.91,22.101
221,0.44,32.145,17.645,48.592,243.117,46.014,77.91,22.101
222,0.43,30.455,16.702,45.032,223.372,42.946,72.978,20.97
223,0.43,30.455,16.702,45.032,223.372,42.946,72.978,20.97
224,0.43,30.455,16.702,45.032,223.372,42.946,72.978,20.97
225,0.43,30.455,16.702,45.032,223.372,42.946,72.978,20.97
226,0.42,28.82,15.79,41.665,204.86,40.023,68.263,19.875
227,0.42,28.82,15.79,41.665,204.86,40.023,68.263,19.875
228,0.42,28.82,15.79,41.665,204.86,40.023,68.263,19.875
229,0.42,28.82,15.79,41.665,204.86,40.023,68.263,19.875
230,0.43,30.455,16.702,45.032,223.372,42.946,72.978,20.97
231,0.42,28.82,15.79,41.665,204.86,40.023,68.263,19.875
232,0.43,30.455,16.702,45.032,223.372,42.946,72.978,20.97
233,0.42,28.82,15.79,41.665,204.86,40.023,68.263,19.875
234,0.41,27.24,14.911,38.484,187.528,37.242,63.759,18.815
235,0.41,27.24,14.911,38.484,187.528,37.242,63.759,18.815
236,0.41,27.24,14.911,38.484,187.528,37.242,63.759,18.815
237,0.41,27.24,14.911,38.484,187.528,37.242,63.759,18.815
238,0.41,27.24,14.911,38.484,187.528,37.242,63.759,18.815
239,0.4,25.714,14.062,35.483,171.322,34.599,59.461,17.789
240,0.42,28.82,15.79,41.665,204.86,40.023,68.263,19.875
241,0.41,27.24,14.911,38.484,187.528,37.242,63.759,18.815
242,0.42,28.82,15.79,41.665,204.86,40.023,68.263,19.875
243,0.42,28.82,15.79,41.665,204.86,40.023,68.263,19.875
244,0.43,30.455,16.702,45.032,223.372,42.946,72.978,20.97
245,0.43,30.455,16.702,45.032,223.372,42.946,72.978,20.97
246,0.43,30.455,16.702,45.032,223.372,42.946,72.978,20.97
247,0.43,30.455,16.702,45.032,223.372,42.946,72.978,20.97
248,0.44,32.145,17.645,48.592,243.117,46.014,77.91,22.101
249,0.43,30.455,16.702,45.032,223.372,42.946,72.978,20.97
250,0.45,33.893,18.62,52.353,264.152,49.232,83.066,23.268
251,0.44,32.145,17.645,48.592,243.117,46.014,77.91,22.101
252,0.45,33.893,18.62,52.353,264.152,49.232,83.066,23.268
253,0.45,33.893,18.62,52.353,264.152,49.232,83.066,23.268
254,0.47,37.561,20.671,60.506,310.327,56.137,94.068,25.712
255,0.47,37.561,20.671,60.506,310.327,56.137,94.068,25.712
256,0.47,37.561,20.671,60.506,310.327,56.137,94.068,25.712
257,0.47,37.561,20.671,60.506,310.327,56.137,94.068,25.712
258,0.47,37.561,20.671,60.506,310.327,56.137,94.068,25.712
259,0.48,39.483,21.747,64.912,335.587,59.832,99.927,26.99
260,0.48,39.483,21.747,64.912,335.587,59.832,99.927,26.99
261,0.49,41.466,22.857,69.549,362.381,63.696,106.033,28.306
262,0.49,41.466,22.857,69.549,362.381,63.696,106.033,28.306
263,0.5,43.51,24.003,74.425,390.772,67.733,112.392,29.662
264,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
265,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
266,0.52,47.785,26.402,84.926,452.616,76.345,125.893,32.49
267,0.54,52.315,28.949,96.481,519.516,85.708,140.482,35.481
268,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
269,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
270,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
271,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
272,0.5,43.51,24.003,74.425,390.772,67.733,112.392,29.662
273,0.5,43.51,24.003,74.425,390.772,67.733,112.392,29.662
274,0.49,41.466,22.857,69.549,362.381,63.696,106.033,28.306
275,0.48,39.483,21.747,64.912,335.587,59.832,99.927,26.99
276,0.49,41.466,22.857,69.549,362.381,63.696,106.033,28.306
277,0.47,37.561,20.671,60.506,310.327,56.137,94.068,25.712
278,0.49,41.466,22.857,69.549,362.381,63.696,106.033,28.306
279,0.5,43.51,24.003,74.425,390.772,67.733,112.392,29.662
280,0.5,43.51,24.003,74.425,390.772,67.733,112.392,29.662
281,0.49,41.466,22.857,69.549,362.381,63.696,106.033,28.306
282,0.5,43.51,24.003,74.425,390.772,67.733,112.392,29.662
283,0.52,47.785,26.402,84.926,452.616,76.345,125.893,32.49
284,0.5,43.51,24.003,74.425,390.772,67.733,112.392,29.662
285,0.5,43.51,24.003,74.425,390.772,67.733,112.392,29.662
286,0.52,47.785,26.402,84.926,452.616,76.345,125.893,32.49
287,0.49,41.466,22.857,69.549,362.381,63.696,106.033,28.306
288,0.5,43.51,24.003,74.425,390.772,67.733,112.392,29.662
289,0.52,47.785,26.402,84.926,452.616,76.345,125.893,32.49
290,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
291,0.5,43.51,24.003,74.425,390.772,67.733,112.392,29.662
292,0.52,47.785,26.402,84.926,452.616,76.345,125.893,32.49
293,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
294,0.52,47.785,26.402,84.926,452.616,76.345,125.893,32.49
295,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
296,0.52,47.785,26.402,84.926,452.616,76.345,125.893,32.49
297,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
298,0.52,47.785,26.402,84.926,452.616,76.345,125.893,32.49
299,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
300,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
301,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
302,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
303,0.5,43.51,24.003,74.425,390.772,67.733,112.392,29.662
304,0.52,47.785,26.402,84.926,452.616,76.345,125.893,32.49
305,0.52,47.785,26.402,84.926,452.616,76.345,125.893,32.49
306,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
307,0.52,47.785,26.402,84.926,452.616,76.345,125.893,32.49
308,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
309,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
310,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
311,0.52,47.785,26.402,84.926,452.616,76.345,125.893,32.49
312,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
313,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
314,0.52,47.785,26.402,84.926,452.616,76.345,125.893,32.49
315,0.52,47.785,26.402,84.926,452.616,76.345,125.893,32.49
316,0.5,43.51,24.003,74.425,390.772,67.733,112.392,29.662
317,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
318,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
319,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
320,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
321,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
322,0.52,47.785,26.402,84.926,452.616,76.345,125.893,32.49
323,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
324,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
325,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
326,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
327,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
328,0.54,52.315,28.949,96.481,519.516,85.708,140.482,35.481
329,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
330,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
331,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
332,0.54,52.315,28.949,96.481,519.516,85.708,140.482,35.481
333,0.54,52.315,28.949,96.481,519.516,85.708,140.482,35.481
334,0.56,57.109,31.648,109.162,588.103,95.864,156.212,38.637
335,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
336,0.54,52.315,28.949,96.481,519.516,85.708,140.482,35.481
337,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
338,0.56,57.109,31.648,109.162,588.103,95.864,156.212,38.637
339,0.54,52.315,28.949,96.481,519.516,85.708,140.482,35.481
340,0.55,54.679,30.279,102.676,553.02,90.684,148.201,37.038
341,0.55,54.679,30.279,102.676,553.02,90.684,148.201,37.038
342,0.54,52.315,28.949,96.481,519.516,85.708,140.482,35.481
343,0.54,52.315,28.949,96.481,519.516,85.708,140.482,35.481
344,0.54,52.315,28.949,96.481,519.516,85.708,140.482,35.481
345,0.55,54.679,30.279,102.676,553.02,90.684,148.201,37.038
346,0.55,54.679,30.279,102.676,553.02,90.684,148.201,37.038
347,0.55,54.679,30.279,102.676,553.02,90.684,148.201,37.038
348,0.56,57.109,31.648,109.162,588.103,95.864,156.212,38.637
349,0.56,57.109,31.648,109.162,588.103,95.864,156.212,38.637
350,0.53,50.018,27.657,90.568,486.209,80.93,133.048,33.965
351,0.55,54.679,30.279,102.676,553.02,90.684,148.201,37.038
352,0.56,57.109,31.648,109.162,588.103,95.864,156.212,38.637
353,0.55,54.679,30.279,102.676,553.02,90.684,148.201,37.038
354,0.55,54.679,30.279,102.676,553.02,90.684,148.201,37.038
355,0.54,52.315,28.949,96.481,519.516,85.708,140.482,35.481
356,0.55,54.679,30.279,102.676,553.02,90.684,148.201,37.038
357,0.55,54.679,30.279,102.676,553.02,90.684,148.201,37.038
358,0.55,54.679,30.279,102.676,553.02,90.684,148.201,37.038
359,0.55,54.679,30.279,102.676,553.02,90.684,148.201,37.038
360,0.55,54.679,30.279,102.676,553.02,90.684,148.201,37.038
361,0.57,59.608,33.056,115.947,624.816,101.252,164.522,40.279
362,0.56,57.109,31.648,109.162,588.103,95.864,156.212,38.637
363,0.55,54.679,30.279,102.676,553.02,90.684,148.201,37.038
364,0.54,52.315,28.949,96.481,519.516,85.708,140.482,35.481
365,0.51,45.616,25.184,79.548,420.827,71.947,119.01,31.056
366,0.48,39.483,21.747,64.912,335.587,59.832,99.927,26.99
367,0.47,37.561,20.671,60.506,310.327,56.137,94.068,25.712
368,0.46,35.698,19.629,56.322,286.535,52.605,88.45,24.471
369,0.44,32.145,17.645,48.592,243.117,46.014,77.91,22.101
370,0.45,33.893,18.62,52.353,264.152,49.232,83.066,23.268
371,0.44,32.145,17.645,48.592,243.117,46.014,77.91,22.101
372,0.42,28.82,15.79,41.665,204.86,40.023,68.263,19.875
373,0.41,27.24,14.911,38.484,187.528,37.242,63.759,18.815
374,0.4,25.714,14.062,35.483,171.322,34.599,59.461,17.789
375,0.38,22.82,12.455,29.992,142.081,29.706,51.461,15.841
376,0.38,22.82,12.455,29.992,142.081,29.706,51.461,15.841
377,0.39,24.241,13.243,32.655,156.189,32.088,55.363,16.798
378,0.37,21.451,11.696,27.49,128.949,27.449,47.748,14.916
379,0.37,21.451,11.696,27.49,128.949,27.449,47.748,14.916
380,0.38,22.82,12.455,29.992,142.081,29.706,51.461,15.841
381,0.36,20.133,10.965,25.141,116.745,25.314,44.22,14.024
382,0.36,20.133,10.965,25.141,116.745,25.314,44.22,14.024
383,0.35,18.865,10.264,22.94,105.423,23.295,40.87,13.165
384,0.35,18.865,10.264,22.94,105.423,23.295,40.87,13.165
385,0.34,17.646,9.59,20.88,94.94,21.39,37.695,12.337
386,0.34,17.646,9.59,20.88,94.94,21.39,37.695,12.337
387,0.33,16.475,8.943,18.955,85.252,19.594,34.689,11.541
388,0.33,16.475,8.943,18.955,85.252,19.594,34.689,11.541
389,0.34,17.646,9.59,20.88,94.94,21.39,37.695,12.337
390,0.35,18.865,10.264,22.94,105.423,23.295,40.87,13.165
391,0.32,15.351,8.324,17.161,76.317,17.904,31.847,10.775
392,0.33,16.475,8.943,18.955,85.252,19.594,34.689,11.541
393,0.33,16.475,8.943,18.955,85.252,19.594,34.689,11.541
394,0.33,16.475,8.943,18.955,85.252,19.594,34.689,11.541
395,0.31,14.275,7.731,15.491,68.096,16.317,29.164,10.04
396,0.31,14.275,7.731,15.491,68.096,16.317,29.164,10.04
397,0.31,14.275,7.731,15.491,68.096,16.317,29.164,10.04
398,0.3,13.244,7.164,13.939,60.549,14.828,26.635,9.335
399,0.31,14.275,7.731,15.491,68.096,16.317,29.164,10.04
400,0.31,14.275,7.731,15.491,68.096,16.317,29.164,10.04
401,0.29,12.259,6.622,12.501,53.638,13.434,24.256,8.659
402,0.29,12.259,6.622,12.501,53.638,13.434,24.256,8.659
403,0.29,12.259,6.622,12.501,53.638,13.434,24.256,8.659
404,0.3,13.244,7.164,13.939,60.549,14.828,26.635,9.335
405,0.29,12.259,6.622,12.501,53.638,13.434,24.256,8.659
406,0.27,10.421,5.614,9.945,41.58,10.917,19.927,7.394
407,0.29,12.259,6.622,12.501,53.638,13.434,24.256,8.659
408,0.3,13.244,7.164,13.939,60.549,14.828,26.635,9.335
409,0.29,12.259,6.622,12.501,53.638,13.434,24.256,8.659
